spectrum_id,scan,Precursor_MZ,Charge,Smiles,INCHI,InChIKey_smiles,InChIKey_inchi
CCMSLIB00000086046,1311,406.202,1,CCN(CC)CCOc1ccc(cc1)/C(=C(\Cl)/c2ccccc2)/c3ccccc3.OC(=O)CC(O)(CC(=O)O)C(=O)O,N/A,PYTMYKVIJXPNBD-OQKDUQJOSA-N,
CCMSLIB00000086047,1312,375.192,1,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3.Cl,N/A,IPSVAUIEEPSJRZ-UHFFFAOYSA-N,
CCMSLIB00000086048,1313,267.175,1,COc1ccc(CN2CCNCC2)c(OC)c1OC.Cl,N/A,QHWBCHACIJBSFV-UHFFFAOYSA-N,
CCMSLIB00000086049,1314,609.191,1,COc1ccc(cc1O)c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2,N/A,GZSOSUNBTXMUFQ-YFAPSIMESA-N,
CCMSLIB00000086050,1315,314.182,1,CCOc1ccccc1O[C@@H]([C@H]2CNCCO2)c3ccccc3.CS(=O)(=O)O.O,N/A,SZPHEVAYLIVGRC-BAMQSBMESA-N,
CCMSLIB00000086051,1316,302.071,1,Nc1nc(Cl)nc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,N/A,BIXYYZIIJIXVFW-UUOKFMHZSA-N,
CCMSLIB00000086052,1317,487.218,1,CCCn1c(=O)n(CCC)c2[nH]c(nc2c1=O)c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3,N/A,AJBBEYXFRYFVNM-UHFFFAOYSA-N,
CCMSLIB00000086053,1318,309.136,1,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23,N/A,JADDQZYHOWSFJD-FLNNQWSLSA-N,
CCMSLIB00000086054,1319,277.085,1,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(c1)C(F)(F)F,N/A,MKXKFYHWDHIYRV-UHFFFAOYSA-N,
CCMSLIB00000086055,1320,342.17,1,C[N+]1(CC=C)CC[C@]23[C@H]4Oc5c3c(C[C@@H]1[C@]2(O)CCC4=O)ccc5O.[I-],N/A,ICONPJDAXITIPI-UXYWFNEESA-N,
CCMSLIB00000086056,1321,367.115,1,OC1=C(C2CCC(CC2)c3ccc(Cl)cc3)C(=O)C(=O)c4ccccc14,N/A,BSJMWHQBCZFXBR-UHFFFAOYSA-N,
CCMSLIB00000086057,1322,425.185,1,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)Cc4ccc(Cl)c(Cl)c4.CS(=O)(=O)O,N/A,FHEZDPDAYTVKKG-JLBKCEDKSA-N,
CCMSLIB00000086058,1323,305.205,1,CCCCNc1c(C(=O)OCC)c(C)nc2n(CC)ncc12,N/A,PCTRYMLLRKWXGF-UHFFFAOYSA-N,
CCMSLIB00000086059,1324,292.197,1,CC(C)(C)NC[C@@H](O)COc1cccc2C(=O)CCCc12.Cl,N/A,DNTDOBSIBZKFCP-UTONKHPSSA-N,
CCMSLIB00000086060,1325,399.159,1,C/C(=C(/CCO)\SSCC1CCCO1)/N(Cc2cnc(C)nc2N)C=O.Cl,N/A,OPGOLNDOMSBSCW-CLNHMMGSSA-N,
CCMSLIB00000086061,1326,295.113,1,Oc1ccc(/C=C(\C#N)/C(=O)NCc2ccccc2)cc1O,N/A,TUCIOBMMDDOEMM-RIYZIHGNSA-N,
CCMSLIB00000086062,1327,246.165,1,CC(C)Nc1c(C)n(C)n(c2ccccc2)c1=O.Cl,N/A,WJPVTNJDDFIBKU-UHFFFAOYSA-N,
CCMSLIB00000086063,1328,307.181,1,C/C=C\1/C[N+]2(C)CCC34[C@@H]2C[C@@H]1C(=C4Nc5ccccc53)C=O.[Cl-],N/A,CSLYOMBKQNZAED-JUBBDXOVSA-N,
CCMSLIB00000086064,1329,300.096,1,Oc1ccc(CCNc2ncnc3ccc(Cl)cc23)cc1,N/A,MZQYEXKXFXQJMD-UHFFFAOYSA-N,
CCMSLIB00000086065,1330,494.341,1,CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@@]2(CCC(=O)[C@H]23)CCC(C)[C@]31C,N/A,UURAUHCOJAIIRQ-OTIUGTKVSA-N,
CCMSLIB00000086066,1331,321.191,1,CC[C@@H]1Cc2cc(O)ccc2C3=C1c4ccc(O)cc4C[C@H]3CC,N/A,MASYAWHPJCQLSW-ZIAGYGMSSA-N,
CCMSLIB00000086067,1332,355.109,1,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O)C(=O)O.O,N/A,VJUCUIDLZCJEQI-JJZNBIAISA-N,
CCMSLIB00000086068,1333,391.289,1,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,N/A,BJQHLKABXJIVAM-UHFFFAOYSA-N,
CCMSLIB00000086069,1334,318.214,1,O=C(OCCN1CCOCC1)C2(CCCCC2)c3ccccc3.Cl,N/A,QUJWFJNHTBKCLU-UHFFFAOYSA-N,
CCMSLIB00000086070,1335,346.129,1,COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C,N/A,SUBDBMMJDZJVOS-UHFFFAOYSA-N,
CCMSLIB00000086071,1336,301.138,1,CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC.Cl,N/A,JOWUQCJWCRNVMQ-UHFFFAOYSA-N,
CCMSLIB00000086072,1337,214.138,1,C1CN(CCN1)c2ccc3ccccc3n2.[O-]C(=O)/C=C\C(=O)[O-],N/A,QYJJDHZHSCTBII-BTJKTKAUSA-L,
CCMSLIB00000086073,1338,230.159,1,CC(C)NCC(O)c1ccc2ccccc2c1.Cl,N/A,QONLGXRPRAIDGI-UHFFFAOYSA-N,
CCMSLIB00000086074,1339,219.117,1,CCC1(NC(=O)N(C)C1=O)c2ccccc2,N/A,GMHKMTDVRCWUDX-UHFFFAOYSA-N,
CCMSLIB00000086075,1340,391.305,1,CCCCCCCCCC(=O)N[C@H](CN1CCOCC1)[C@H](O)c2ccccc2.Cl,N/A,HVJHJOYQTSEKPK-BLDCTAJRSA-N,
CCMSLIB00000086076,1341,341.171,1,CCN1CCC[C@H]1CNC(=O)c2c(O)c(CC)cc(Cl)c2OC.Cl,N/A,HFJFXXDHVWLIKX-YDALLXLXSA-N,
CCMSLIB00000086077,1342,304.16,1,CN1C2CC(CC1C3OC32)OC(=O)C(CO)c4ccccc4.Cl,N/A,KXPXJGYSEPEXMF-UHFFFAOYSA-N,
CCMSLIB00000086078,1343,255.107,1,C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2,N/A,DKYWVDODHFEZIM-NSHDSACASA-N,
CCMSLIB00000086079,1344,614.381,1,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45.OS(=O)(=O)O,N/A,NUBQKPWHXMGDLP-BDEHJDMKSA-N,
CCMSLIB00000086080,1345,316.099,1,CN(C)CC/C=C/1\c2ccccc2Sc3ccc(Cl)cc13.Cl,N/A,YWKRLOSRDGPEJR-FJUODKGNSA-N,
CCMSLIB00000086081,1346,217.138,1,CCC1(Cc2ccccc2O1)C3=NCCN3.Cl,N/A,DWOIUCRHVWIHAH-UHFFFAOYSA-N,
CCMSLIB00000086082,1347,433.047,1,CCCN(CC1CC1)c2nc(C)nc(Nc3c(Cl)cc(Cl)cc3Cl)c2Cl,N/A,KNADXBVKFAUMCR-UHFFFAOYSA-N,
CCMSLIB00000086083,1348,636.363,1,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45.OS(=O)(=O)O,N/A,NUBQKPWHXMGDLP-BDEHJDMKSA-N,
CCMSLIB00000086084,1349,307.696,2,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45.OS(=O)(=O)O,N/A,NUBQKPWHXMGDLP-BDEHJDMKSA-N,
CCMSLIB00000086085,1350,310.17,1,CN1CCCC(CC2c3ccccc3Sc4ccccc24)C1.O.Cl,N/A,RAOHHYUBMJLHNC-UHFFFAOYSA-N,
CCMSLIB00000086086,1351,214.138,1,C1CN(CCN1)c2ccc3ccccc3n2.[O-]C(=O)/C=C\C(=O)[O-],N/A,QYJJDHZHSCTBII-BTJKTKAUSA-L,
CCMSLIB00000086087,1352,323.182,1,CN1C[C@@]2(C=C)C3CC4OC[C@@H]3[C@@H]1[C@H]2[C@@]45C(=O)Nc6ccccc65,N/A,NFYYATWFXNPTRM-CLIGSAHWSA-N,
CCMSLIB00000086088,1353,571.82,1,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,N/A,OIRFJRBSRORBCM-UHFFFAOYSA-N,
CCMSLIB00000086089,1354,296.201,1,CC(COc1ccc(/C=C/c2ccccc2)cc1)[N+](C)(C)C.[I-],N/A,BYWAIYMZODCNFQ-ASTDGNLGSA-M,
CCMSLIB00000086090,1355,300.196,2,CC[N+]1(C)[C@H]2CC[C@@H]1CC(C2)OC(=O)[C@H]3CCC(C(=O)OC4C[C@@H]5CC[C@H](C4)[N+]5(C)CC)(c6ccccc6)c7ccccc37.[Cl-],N/A,GAPVIISCOQBVAF-CNPADDTBSA-M,
CCMSLIB00000086091,1356,288.135,1,COc1ccc(cc1)c2ccc(N)[n+](CCCC(=O)O)n2.[Br-],N/A,GFZHNFOGCMEYTA-UHFFFAOYSA-N,
CCMSLIB00000086092,1357,258.191,1,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC=C.Cl,N/A,ZTGMHFIGNYXMJV-UHFFFAOYSA-N,
CCMSLIB00000086093,1358,199.127,1,Nc1c2CCCCc2nc3ccccc13.O.Cl,N/A,PXGRMZYJAOQPNZ-UHFFFAOYSA-N,
CCMSLIB00000086094,1359,435.226,1,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO,N/A,XSFJVAJPIHIPKU-CCRGDLLISA-N,
CCMSLIB00000086095,1360,458.201,1,CN(C)[C@@H]1C2CC3Cc4c(ccc(O)c4C(=O)C3C(=O)[C@@]2(O)C(=O)C(C(=O)N)C1=O)N(C)C.Cl,N/A,BMVXJFPUXYXFRZ-BLZUSIKDSA-N,
CCMSLIB00000086096,1361,205.084,1,C1CN2CC(N=C2S1)c3ccccc3.Cl,N/A,LAZPBGZRMVRFKY-UHFFFAOYSA-N,
CCMSLIB00000086097,1362,229.126,1,COc1ccc2cc(CCC(=O)C)ccc2c1,N/A,BLXXJMDCKKHMKV-UHFFFAOYSA-N,
CCMSLIB00000086098,1363,248.156,1,Nc1nc(OCC2CCCCC2)c3[nH]cnc3n1,N/A,MWGXGTJJAOZBNW-UHFFFAOYSA-N,
CCMSLIB00000086099,1364,268.139,1,CN1CCc2cccc-3c2C1Cc4ccc(O)c(O)c43,N/A,VMWNQDUVQKEIOC-UHFFFAOYSA-N,
CCMSLIB00000086101,1365,440.231,1,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](N=CN3CCCCCC3)C2=O.Cl,N/A,UHPXMYLONAGUPC-WKLLBTDKSA-N,
CCMSLIB00000086102,1366,396.181,1,Fc1ccc(cc1)C(=O)C2CCN(CCn3c(=O)[nH]c4ccccc4c3=O)CC2.OC(=O)CCC(=O)O.O,N/A,MFRZXWWIKYCJRA-UHFFFAOYSA-N,
CCMSLIB00000086103,1367,421.21,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,N/A,ZOCUOMKMBMEYQV-GSLJADNHSA-N,
CCMSLIB00000086104,1368,319.086,1,CN(C)CCC(c1ccc(Br)cc1)c2ccccn2.OC(=O)/C=C\C(=O)O,N/A,SRGKFVAASLQVBO-BTJKTKAUSA-N,
CCMSLIB00000086105,1369,357.102,1,CC/1=C(CC(=O)O)c2cc(F)ccc2\C1=C/c3ccc(cc3)S(=O)C,N/A,MLKXDPUZXIRXEP-MFOYZWKCSA-N,
CCMSLIB00000086106,1370,241.175,1,CN(C)CCC(c1ccccc1)c2ccccn2.OC(=O)/C=C\C(=O)O,N/A,SSOXZAQUVINQSA-BTJKTKAUSA-N,
CCMSLIB00000086107,1371,329.193,1,CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N.Cl,N/A,WQVZLXWQESQGIF-UHFFFAOYSA-N,
CCMSLIB00000086108,1372,363.215,1,O=C1CCC(C2CCN(Cc3ccccc3)CC2)(C(=O)N1)c4ccccc4.Cl,N/A,XSOOSXRNMDUWEM-UHFFFAOYSA-N,
CCMSLIB00000086109,1373,286.26,1,CC(C)c1ccc2c(CC[C@H]3[C@](C)(CN)CCC[C@@]32C)c1.CC(=O)[O-],N/A,BFAQRUGPWJVQDA-WFBUOHSLSA-M,
CCMSLIB00000086110,1374,288.165,1,C[C@@H](NCCc1ccc(O)cc1)[C@@H](O)c2ccc(O)cc2.Cl,N/A,IDLSITKDRVDKRV-JSUROZADSA-N,
CCMSLIB00000086111,1375,318.132,1,CN1CCc2c(Cl)c(O)c(O)cc2C(C1)c3cccc(C)c3.Br,N/A,FHYWNBUFNGHNCP-UHFFFAOYSA-N,
CCMSLIB00000086112,1376,521.159,1,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5ccco5)C(=O)CCl,N/A,WOFMFGQZHJDGCX-ZULDAHANSA-N,
CCMSLIB00000086113,1377,340.235,1,CN1C(CC(O)c2ccccc2)CCCC1CC(O)c3ccccc3.Cl,N/A,IDPAEJSVXMLVBS-UHFFFAOYSA-N,
CCMSLIB00000086114,1378,378.272,1,CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]4C[C@H]5C(O)[C@@H]4[C@](O)(C[C@@H]5OC)[C@H]6C[C@@H]32)C61,N/A,HKQZUYOVMYOFIT-VEUUHKJVSA-N,
CCMSLIB00000086115,1379,614.825,1,CC(CN(C(=O)C)c1c(I)cc(I)c(N)c1I)C(=O)O,N/A,GSVQIUGOUKJHRC-UHFFFAOYSA-N,
CCMSLIB00000086116,1380,387.261,1,C[C@H]1C[C@H]2[C@@H]3CC[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC[C@@H]2[C@@]4(C)CCC(=O)C=C14,N/A,PSGAAPLEWMOORI-PEINSRQWSA-N,
CCMSLIB00000086117,1381,291.131,1,CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)/C=C/C(=O)O,N/A,GVNWHCVWDRNXAZ-WLHGVMLRSA-N,
CCMSLIB00000086118,1382,248.205,1,CCCN(CCC)C1CCc2ccc(O)cc2C1.Br,N/A,ODNDMTWHRYECKX-UHFFFAOYSA-N,
CCMSLIB00000086119,1383,341.192,1,O[C@H]1CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]2[C@H]1C(=O)O.O,N/A,UXXCUDYYOMDFPX-GPRFVYSASA-N,
CCMSLIB00000086120,1384,363.063,1,Oc1nc2cc(ccc2n1c3cc(ccc3O)C(F)(F)F)C(F)(F)F,N/A,YLFMCMWKHSDUCT-UHFFFAOYSA-N,
CCMSLIB00000086121,1385,292.116,1,CC1CNCCN1S(=O)(=O)c2cccc3cnccc23.Cl,N/A,OGXVDEJEPIUUQN-UHFFFAOYSA-N,
CCMSLIB00000086122,1386,409.16,1,CCO/C(=C/1\C(C(=C(C)N=C1COCCN)C(=O)OC)c2ccccc2Cl)/O.OS(=O)(=O)c1ccccc1,N/A,AGXGPZCCMKLYSL-GQQUDWLYSA-N,
CCMSLIB00000086123,1387,613.308,1,CO[C@@H]1[C@@H](OC(=O)N)[C@@H](O)C(Oc2ccc3c(O)c(NC(=O)c4ccc([O-])c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],N/A,WWPRGAYLRGSOSU-MIHLZWAISA-M,
CCMSLIB00000086124,1388,302.311,1,CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO,N/A,OTKJDMGTUTTYMP-ZWKOTPCHSA-N,
CCMSLIB00000086125,1389,315.196,1,CCCN1C[C@H](CSC)C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34.CS(=O)(=O)O,N/A,UWCVGPLTGZWHGS-ZORIOUSZSA-N,
CCMSLIB00000086126,1390,276.175,1,CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,N/A,PIJVFDBKTWXHHD-HIFRSBDPSA-N,
CCMSLIB00000086127,1391,306.087,1,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c3ccccc13.Cl,N/A,BLFQGGGGFNSJKA-XHXSRVRCSA-N,
CCMSLIB00000086128,1392,352.182,1,C/C=C\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]32,N/A,BCJMNZRQJAVDLD-CQRYIUNCSA-N,
CCMSLIB00000086129,1393,686.483,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(=O)O,N/A,FAXGPCHRFPCXOO-LXTPJMTPSA-N,
CCMSLIB00000086130,1394,708.464,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(=O)O,N/A,FAXGPCHRFPCXOO-LXTPJMTPSA-N,
CCMSLIB00000086131,1395,346.105,1,C[C@H]1CCC[C@@H](C)N1NC(=O)c2ccc(Cl)c(c2)S(=O)(=O)N,N/A,LBXHRAWDUMTPSE-AOOOYVTPSA-N,
CCMSLIB00000086132,1396,341.115,1,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12.Cl,N/A,OMMOSRLIFSCDBL-UHFFFAOYSA-N,
CCMSLIB00000086133,1397,284.133,1,CN1CCc2cc(O)cc-3c2[C@H]1Cc4ccc(O)c(O)c43.Br,N/A,SJXJEAQVHBGSDL-BTQNPOSSSA-N,
CCMSLIB00000086134,1398,317.17,1,CC(C)(C)NC[C@H](O)COc1nsnc1N2CCOCC2.OC(=O)/C=C\C(=O)O,N/A,WLRMANUAADYWEA-NWASOUNVSA-N,
CCMSLIB00000086135,1399,268.196,1,COCCc1ccc(OCC(O)CNC(C)C)cc1.OC(C(O)C(=O)O)C(=O)O,N/A,WPTKISQJQVFSQI-UHFFFAOYSA-N,
CCMSLIB00000086136,1400,192.142,1,CCN(CC)C(=O)c1cccc(C)c1,N/A,MMOXZBCLCQITDF-UHFFFAOYSA-N,
CCMSLIB00000086137,1401,294.166,1,Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C.Cl,N/A,MKBLHFILKIKSQM-UHFFFAOYSA-N,
CCMSLIB00000086138,1402,319.104,1,C[NH+](C)CCCN1c2ccccc2Sc3ccc(Cl)cc13.[Cl-],N/A,FBSMERQALIEGJT-UHFFFAOYSA-N,
CCMSLIB00000086139,1403,214.067,1,COC(=O)C(N)Cc1ccc(Cl)cc1.Cl,N/A,GCBCWTWQAFLKJG-UHFFFAOYSA-N,
CCMSLIB00000086140,1404,384.151,1,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5cc34.Cl,N/A,URBFHJWLYXILMP-VOMIJIAVSA-N,
CCMSLIB00000086141,1405,344.103,1,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,N/A,GIYAQDDTCWHPPL-UHFFFAOYSA-N,
CCMSLIB00000086142,1406,401.214,1,CO[C@H]1[C@H](O)C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)O.Cl,N/A,QLKKMNXYROCXRE-BCRILHLVSA-N,
CCMSLIB00000086143,1407,236.169,1,CCC(C)(CN(C)C)OC(=O)c1ccccc1.Cl,N/A,YCAXNWFCHTZUMD-UHFFFAOYSA-N,
CCMSLIB00000086144,1408,324.233,1,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1.[I-],N/A,RDTKUZXIHMTSJO-UEIGIMKUSA-M,
CCMSLIB00000086145,1409,322.072,1,COC(=O)[C@@H](N1CCc2sccc2C1)c3ccccc3Cl,N/A,GKTWGGQPFAXNFI-HNNXBMFYSA-N,
CCMSLIB00000086146,1410,263.063,1,Cc1c(Cl)cccc1Nc2ncccc2C(=O)O.C(CCN)CC(C(=O)[O-])N,N/A,CVNFYQCHAWFYQI-UHFFFAOYSA-M,
CCMSLIB00000086147,1411,577.258,1,NCCNC(=O)Cc1cccc(NC(=O)Cc2ccc(Nc3ncnc4n(cnc34)[C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)cc2)c1,N/A,HVJGNAHENNXYLP-QZHHGCDDSA-N,
CCMSLIB00000086148,1412,289.133,2,NCCNC(=O)Cc1cccc(NC(=O)Cc2ccc(Nc3ncnc4n(cnc34)[C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)cc2)c1,N/A,HVJGNAHENNXYLP-QZHHGCDDSA-N,
CCMSLIB00000086149,1413,271.035,1,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,N/A,VACCAVUAMIDAGB-UHFFFAOYSA-N,
CCMSLIB00000086150,1414,439.229,1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O.Cl,N/A,IBBLRJGOOANPTQ-JKVLGAQCSA-N,
CCMSLIB00000086151,1415,466.171,1,CCOC(=O)OC(C)OC(=O)[C@@H]1N2[C@H](SC1(C)C)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O.Cl,N/A,IWVTXAGTHUECPN-ANBBSHPLSA-N,
CCMSLIB00000086152,1416,301.17,1,CCCC1C(=O)N2N(C1=O)c3cc(C)ccc3N=C2N(C)C,N/A,MPHPHYZQRGLTBO-UHFFFAOYSA-N,
CCMSLIB00000086153,1417,421.235,1,C[C@@H]1CN(CC[C@]1(C(=O)O)c2ccccc2)[C@H]3CC[C@](CC3)(C#N)c4ccc(F)cc4.Cl,N/A,OICFWWJHIMKBCD-VALQNVSPSA-N,
CCMSLIB00000086154,1418,318.28,1,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c2ccccc2.[Cl-],N/A,XJGONMZLEDGBRM-UHFFFAOYSA-M,
CCMSLIB00000086155,1419,278.191,1,C[N+]1(C)CCC(=C(c2ccccc2)c3ccccc3)CC1.COS(=O)(=O)[O-],N/A,BREMLQBSKCSNNH-UHFFFAOYSA-M,
CCMSLIB00000086156,1420,219.116,1,CCC1(C(=O)NCNC1=O)c2ccccc2,N/A,DQMZLTXERSFNPB-UHFFFAOYSA-N,
CCMSLIB00000086157,1421,414.993,1,Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1,N/A,BYBLEWFAAKGYCD-UHFFFAOYSA-N,
CCMSLIB00000086158,1422,307.243,1,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,N/A,HQFWVSGBVLEQGA-UHFFFAOYSA-N,
CCMSLIB00000086159,1423,338.217,1,CC12CCC3C(CCC4=Cc5oncc5CC34C)C2CC[C@@]1(O)C#C,N/A,POZRVZJJTULAOH-ZIKCMSSPSA-N,
CCMSLIB00000086160,1424,243.08,1,OC(=O)c1ccccc1N=Nc2ccc(O)cc2,N/A,DWQOTEPNRWVUDA-UHFFFAOYSA-N,
CCMSLIB00000086161,1425,343.208,1,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,N/A,IOIMDJXKIMCMIG-UHFFFAOYSA-N,
CCMSLIB00000086162,1426,289.232,1,CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C.Cl,N/A,SIEYLFHKZGLBNX-UHFFFAOYSA-N,
CCMSLIB00000086163,1427,395.191,1,C[C@@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]2C[C@@H](O)[C@]1(O)C(=O)CO,N/A,GFNANZIMVAIWHM-OBYCQNJPSA-N,
CCMSLIB00000086164,1428,194.083,1,OC(=O)CCNC(=O)c1ccccc1,N/A,CWXYHOHYCJXYFQ-UHFFFAOYSA-N,
CCMSLIB00000086165,1429,321.174,1,C[C@H]1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,N/A,APJDQUGPCJRQRJ-LBPRGKRZSA-N,
CCMSLIB00000086166,1430,325.228,1,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc2ccccc2.[O-]C(c1ccccc1)=O,N/A,VWTINHYPRWEBQY-UHFFFAOYSA-N,
CCMSLIB00000086167,1431,276.003,1,NC(=N)NCc1cccc(I)c1.OS(=O)(=O)O,N/A,NMHJRGCKGFRFAQ-UHFFFAOYSA-N,
CCMSLIB00000086168,1432,292.196,1,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12.Cl,N/A,DNTDOBSIBZKFCP-YDALLXLXSA-N,
CCMSLIB00000086169,1433,371.182,1,NC(=O)c1ccc(OCCC(O)N2CCC(=CC2)c3ccc(F)cc3)cc1.Cl,N/A,NYFXHCMXYODFLP-UHFFFAOYSA-N,
CCMSLIB00000086170,1434,313.221,1,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,N/A,JGMOKGBVKVMRFX-HQZYFCCVSA-N,
CCMSLIB00000086171,1435,237.162,1,OCC(O)CN1CCN(CC1)c2ccccc2,N/A,PTVWPYVOOKLBCG-UHFFFAOYSA-N,
CCMSLIB00000086172,1436,236.122,1,C(Nc1ncnc2ccccc12)c3ccccc3,N/A,FVWANTDQRFSCAL-UHFFFAOYSA-N,
CCMSLIB00000086173,1437,823.423,1,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c4c(O)c(C=NN5CCN(C)CC5)c(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)/C)c(O)c4c(O)c3C,N/A,JQXXHWHPUNPDRT-ZNQWNCHJSA-N,
CCMSLIB00000086174,1438,327.211,1,CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c3ccnc4ccc(OC)cc34.Br.O,N/A,IWSVSZYIGVGHCN-RYQNUWOSSA-N,
CCMSLIB00000086175,1439,388.239,1,COc1ccccc1N2CCN(CCC\N=C\3/CC(=O)N(C)C(=O)N3C)CC2.Cl,N/A,XDIPBBFMQZVYAH-GOSREXKOSA-N,
CCMSLIB00000086176,1440,325.195,1,COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.OS(=O)(=O)O.O,N/A,ZYCWGZVLCXRARB-HZQSTTLBSA-N,
